lexeme_id,lemma,category,senses,forms
L553089,ബാപ്പ,noun,0,14
L564779,ബാപ്പാ,noun,0,16
L530312,ബാപ്പുജി,noun,1,14
L532522,ബാപ്പുജി,proper noun,1,14
L581355,ബാപ്‌റ്റിസ്റ്റ്‌,proper noun,0,8
L582004,ബാബ,proper noun,0,8
L457483,ബാബിലോണിയ,proper noun,1,1
L581044,ബാബു,proper noun,1,7
L454281,ബാമാകോ,proper noun,1,1
L454391,ബാമിയാൻ,proper noun,1,1
L527475,ബായി,noun,0,15
L457872,ബായ് ഭാഷ,noun,1,1
L460836,ബാരചട്ടി,proper noun,1,1
L457147,ബാരപ്പെട്ട,proper noun,1,1
L582171,ബാരറ്റ്,proper noun,0,8
L456649,ബാരാമുള്ള,noun,1,1
L581442,ബാരി,proper noun,0,8
L502062,ബാരിയോൺ സംഖ്യ,noun,1,1
L453917,ബാരിസാൽ,proper noun,1,1
L456829,ബാര്മര്,proper noun,1,1
L454517,ബാറോഗ്,proper noun,1,1
L1129017,ബാല,adjective,0,0
L558762,ബാല,noun,0,14
L581589,ബാല,proper noun,0,8
L508445,ബാലം,noun,0,14
L509649,ബാലകം,noun,0,14
L552278,ബാലകപ്രിയ,noun,0,14
L510475,ബാലകാണ്ഡം,noun,0,14
L582092,ബാലകൃഷ്ണ,proper noun,0,8
L1129581,ബാലകൃഷ്ണൻ,proper noun,0,1
L554713,ബാലക്രീഡ,noun,0,14
L513781,ബാലക്രീഡനകം,noun,0,14
L521872,ബാലഗൃഹം,noun,0,14
L534091,ബാലഗർഭിണി,noun,0,14
L456718,ബാലഘട്ട്,proper noun,1,1
L581984,ബാലചന്ദ്ര,proper noun,0,8
L1129557,ബാലചന്ദ്രൻ,proper noun,0,1
L555327,ബാലത,noun,0,14
L538844,ബാലധി,noun,0,14
L509498,ബാലധിപ്രിയം,noun,0,14
L508238,ബാലപത്രം,noun,0,14
L511470,ബാലപത്രകം,noun,0,14
L507159,ബാലപാഠം,noun,0,14
L506919,ബാലപാശം,noun,0,14
L515670,ബാലപാശ്യം,noun,0,14
L531193,ബാലപുഷ്ടി,noun,0,14
L556218,ബാലപുഷ്ടിക,noun,0,14
L506938,ബാലപ്രിയം,noun,0,14
L539048,ബാലബുദ്ധി,noun,0,14
L534689,ബാലമതി,noun,0,14
L461419,ബാലരാമപുരം,proper noun,1,1
L514263,ബാലവത്സം,noun,0,14
L530652,ബാലവാടി,noun,0,14
L521092,ബാലവാതം,noun,0,14
L563282,ബാലവിധവ,noun,0,14
L455683,ബാലവേല,noun,1,1
L454637,ബാലസാഹിത്യ രചയിതാവ്,noun,1,1
L581300,ബാലസുബ്രഹ്മണ്യം,proper noun,0,8
L552098,ബാലഹത്യ,noun,0,14
L539914,ബാലാഗ്നി,noun,0,14
L581329,ബാലാജി,proper noun,0,8
L516115,ബാലാതപം,noun,0,14
L542239,ബാലാപുരി,noun,0,14
L522604,ബാലാവബോധനം,noun,0,14
L553388,ബാലാവസ്ഥ,noun,0,14
L529258,ബാലി,noun,1,14
L557130,ബാലിക,noun,0,14
L453798,ബാലിക്പപ്പാൻ,proper noun,1,1
L539675,ബാലിനി,noun,0,14
L562755,ബാലിപക്കാർ,noun,0,9
L456714,ബാലിയ,proper noun,1,1
L1129018,ബാലിശ,adjective,0,0
L563009,ബാലിശ,noun,0,14
L505883,ബാലിശം,noun,0,14
L518109,ബാലിശ്യം,noun,0,14
L564748,ബാലിഹന്താ,noun,0,16
L526754,ബാലിഹന്താവ്,noun,0,16
L581408,ബാലു,proper noun,0,7
L512753,ബാലുകം,noun,0,14
L461411,ബാലുശ്ശേരി,proper noun,1,1
L456491,ബാലെ,noun,1,1
L1127912,ബാലേയ,adjective,0,1
L456942,ബാലോഡ്,proper noun,1,1
L514904,ബാലോപവീതം,noun,0,14
L564536,ബാല്യ,noun,0,16
L504251,ബാല്യം,noun,0,14
L457177,ബാല്രാംപൂർ,proper noun,1,1
L503684,ബാലൻ,noun,0,23
L1129514,ബാലൻ,proper noun,0,1
L453878,ബാഴ്സലോണ,proper noun,1,1
L581789,ബാവ,proper noun,0,8
L564907,ബാവാ,noun,0,16
L510384,ബാഷ്പം,noun,1,14
L556639,ബാഷ്പനൗക,noun,0,14
L516661,ബാഷ്പപൂരം,noun,0,14
L565308,ബാഷ്പാംബു,noun,0,8
L510167,ബാഷ്പീകരണം,noun,1,14
L464066,ബാഷ്പീഭവിക്കുക,verb,0,4
L501814,ബാസെഞ്ജി,noun,1,1
L307521,ബാസ്കറ്റ് ബോൾ കളിക്കാരൻ,noun,1,1
L501993,ബാസ്ക്കറ്റ്ബോൾ,noun,1,1
L563517,ബാഹ,noun,0,14
L520221,ബാഹം,noun,0,14
L539745,ബാഹിനി,noun,0,14
L564253,ബാഹു,noun,0,16
L511795,ബാഹുകം,noun,0,14
L518431,ബാഹുഗുണ്യം,noun,0,14
L506879,ബാഹുചാപം,noun,0,14
L516161,ബാഹുത്രം,noun,0,14
L553453,ബാഹുദ,noun,0,14
L538483,ബാഹുദന്തി,noun,0,14
L516382,ബാഹുപാശം,noun,0,14
L518386,ബാഹുപ്രഹരണം,noun,0,14
L509851,ബാഹുബലം,noun,0,14
L563122,ബാഹുഭൂഷ,noun,0,14
L527302,ബാഹുഭേദി,noun,0,14
L510183,ബാഹുയുദ്ധം,noun,0,14
L523074,ബാഹുരൂപ്യം,noun,0,14
L517273,ബാഹുലം,noun,0,14
L555341,ബാഹുലത,noun,0,14
L542910,ബാഹുലി,noun,0,14
L504224,ബാഹുല്യം,noun,0,14
L515453,ബാഹുവലയം,noun,0,14
L509096,ബാഹുവീര്യം,noun,0,14
L542847,ബാഹുശാലി,noun,0,14
L514624,ബാഹുശ്രുത്യം,noun,0,14
L548583,ബാഹുസഹസ്രഭൃത്ത്,noun,0,14
L1127913,ബാഹ്യ,adjective,0,1
L507505,ബാഹ്യേന്ദ്രിയം,noun,0,14
L527391,ബാഹ്വാസന്ദി,noun,0,14
L453833,ബാൻഗുയി,proper noun,1,1
L457027,ബാൻഡ,proper noun,1,1
L458539,ബാൻഡേജ്,noun,1,1
L547724,ബാൻഡ്,noun,0,14
L460175,ബാർകോഡ്,noun,1,1
L460131,ബാർകോഡ് പ്രിന്റർ,noun,1,1
L460144,ബാർകോഡ് റീഡർ,noun,1,1
L456465,ബാർബഡോസ് കറുപ്പ് വയറൻ ചെമ്മരിയാട്,noun,1,1
L456461,ബാർബാറി,noun,1,1
L581438,ബാർല,proper noun,0,8
L457585,ബാർളി,noun,1,16
L457070,ബാർവാനി,proper noun,1,1
L455060,ബാർസ്റ്റോവ്,proper noun,1,1
L531391,ബാൽക്കണി,noun,0,14
L455101,ബാൽച് സ്പ്രിങ്സ്,proper noun,1,1
L454482,ബാൽബെക്ക്,proper noun,1,1
L513476,ബാൽഹികം,noun,0,14
L453361,ബാൾട്ടിമോർ,proper noun,1,1
L455095,ബാൾഡ്വിൻ പാർക്ക്,proper noun,1,1
L553195,ബിംബ,noun,0,14
L413735,ബിംബം,noun,0,20
L554666,ബിംബപ്രതിഷ്ഠ,noun,0,14
L521743,ബിംബഫലം,noun,0,14
L542631,ബിംബലി,noun,0,14
L463627,ബിംബവാദം,noun,1,1
L510702,ബിംബാധരം,noun,0,14
L541549,ബിംബാധരി,noun,0,14
L541329,ബിംബി,noun,0,14
L556533,ബിംബിക,noun,0,14
L464365,ബിംബിക്കുക,verb,0,3
L1127914,ബിംബിത,adjective,0,1
L550275,ബിംബിളിമാസ്,noun,0,14
L518200,ബിംബോകം,noun,0,14
L522458,ബിംബോഷ്ഠം,noun,0,14
L458594,ബികാനേറി ഭുജിയ,noun,1,1
L460778,ബിക്കവൊലു മണ്ഡൽ,proper noun,1,1
L456727,ബിക്കാനീര്,proper noun,1,1
L457556,ബിഗോനിയ,noun,1,1
L455134,ബിഗ് ബിയർ ലേക്ക്,proper noun,1,1
L554894,ബിച്ചാണ,noun,0,14
L460801,ബിച്ചോർ,proper noun,1,1
L454082,ബിജാപൂർ,proper noun,1,1
L581311,ബിജു,proper noun,0,7
L457188,ബിജ്നോർ,proper noun,1,1
L453443,ബിഞ്ചായി,proper noun,1,1
L555864,ബിടക,noun,0,14
L510773,ബിഡം,noun,0,14
L456985,ബിഡാര്,proper noun,1,1
L508300,ബിഡാലം,noun,0,14
L522099,ബിഡാലകം,noun,0,14
L582147,ബിന,proper noun,0,8
L526580,ബിനാമി,noun,0,14
L1129450,ബിനു,proper noun,0,8
L581344,ബിനോയ്,proper noun,0,8
L582051,ബിന്ദു,proper noun,0,7
L506609,ബിന്ദുകം,noun,0,14
L518406,ബിന്ദുജാലകം,noun,0,14
L513315,ബിന്ദുതന്ത്രം,noun,0,14
L514606,ബിന്ദുപത്രം,noun,0,14
L520942,ബിന്ദുഫലം,noun,0,14
L521076,ബിന്ദുബില്വം,noun,0,14
L556921,ബിന്ദുരേഖ,noun,0,14
L507410,ബിബ്ബോകം,noun,0,14
L454479,ബിബ്ലസ്,proper noun,1,1
L524742,ബിഭിത്സ,noun,0,14
L564245,ബിഭിത്സു,noun,0,16
L557271,ബിഭീഷിക,noun,0,14
L453786,ബിമ,proper noun,1,1
L581551,ബിയാട്രിസ്,proper noun,0,8
L562693,ബിയർ,noun,0,14
L531782,ബിരിയാണി,noun,1,14
L413774,ബിരുദം,noun,0,15
L555774,ബിറേത്ത,noun,0,14
L456153,ബിറ്റ് ടോറന്റ്,noun,1,1
L507260,ബിലം,noun,0,14
L541766,ബിലകാരി,noun,0,14
L520237,ബിലവാസം,noun,0,14
L527583,ബിലശായി,noun,0,15
L538287,ബിലാത്തി,noun,0,14
L456671,ബിലാസ്പൂര്,proper noun,1,1
L456915,ബിലാസ്പൂർ,proper noun,1,1
L543840,ബിലേവാസി,noun,0,14
L508566,ബിലേശയം,noun,0,14
L562892,ബില്ല,noun,0,14
L521039,ബില്ലം,noun,0,14
L581702,ബില്ലി,proper noun,0,8
L509344,ബില്വം,noun,0,14
L550362,ബിലൗകസ്സ്,noun,0,14
L521297,ബിവ്വോകം,noun,0,14
L581754,ബിശ്വാസ്,proper noun,0,8
L455147,ബിഷപ്പ്,proper noun,1,1
L453368,ബിഷ്കെക്ക്,proper noun,1,1
L456850,ബിഷ്ണുപുർ,proper noun,1,1
L460756,ബിഷ്ണുപൂർ (ലമാങ്ഡോംഗ്),proper noun,1,1
L457698,ബിഷ്ണുപ്രീയ മണിപ്പുരി,noun,1,1
L501958,ബിഷ്ത്,noun,1,1
L510614,ബിസം,noun,0,14
L531286,ബിസകണ്ഠി,noun,0,14
L556228,ബിസകണ്ഠിക,noun,0,14
L541373,ബിസനാഭി,noun,0,14
L557339,ബിസനാളിക,noun,0,14
L509125,ബിസലം,noun,0,14
L534811,ബിസവതി,noun,0,14
L529998,ബിസാംഗി,noun,0,14
L455589,ബിസിനസ് ടൂറിസം,noun,1,1
L539741,ബിസിനി,noun,0,14
L458604,ബിസ്കറ്റ്,noun,1,1
L551008,ബിസ്ക്കറ്റ്,noun,0,14
L458699,ബിസ്മത്,proper noun,1,1
L457446,ബിസ്മാർക്ക്,proper noun,1,1
L564889,ബിസ്മില്ലാ,noun,0,16
L456807,ബിസ്വനാത്,proper noun,1,1
L457934,ബിഹാറി ഭാഷ,noun,1,1
L581352,ബിൻത്,proper noun,0,8
L457470,ബിൻഹാംടൺ,proper noun,1,1
L454544,ബിർക,proper noun,1,1
L457157,ബിർഭും,proper noun,1,1
L454277,ബിർമിങ്ഹാം,proper noun,1,1
L560653,ബിൽ,noun,0,14
L455969,ബിൽബെറി,noun,1,1
L512153,ബീഗം,noun,0,14
L581881,ബീഗം,proper noun,0,8
L460146,ബീഗിൾബോർഡ്,noun,1,1
L547159,ബീച്ച്,noun,1,14
L413726,ബീജം,noun,5,15
L508734,ബീജകം,noun,0,14
L504434,ബീജകോശം,noun,0,14
L507086,ബീജഗണിതം,noun,1,14
L519197,ബീജജാഗ്രം,noun,0,14
L511771,ബീജന്യാസം,noun,0,14
L521976,ബീജപാദപം,noun,0,14
L557256,ബീജപേശിക,noun,0,14
L519733,ബീജഫലം,noun,0,14
L521314,ബീജരുഹം,noun,0,14
L514766,ബീജവരം,noun,0,14
L513445,ബീജവാപം,noun,0,14
L457536,ബീജസസ്യം,noun,1,1
L564384,ബീജസൂ,noun,0,8
L526897,ബീജസേക്താവ്,noun,0,16
L513663,ബീജാകൃതം,noun,0,14
L505577,ബീജാക്ഷരം,noun,0,14
L507975,ബീജാങ്കുരം,noun,0,14
L518998,ബീജാധികം,noun,0,14
L456913,ബീജാപ്പൂർ,proper noun,1,1
L519090,ബീജാമ്ലം,noun,0,14
L530310,ബീജി,noun,0,14
L456358,ബീജീയ സംഖ്യാ ഗണിതം,noun,1,1
L543174,ബീജോർവി,noun,0,14
L1127915,ബീജ്യ,adjective,0,1
L530700,ബീടി,noun,0,14
L458461,ബീഡി,noun,1,16
L457171,ബീഡ്,proper noun,1,1
L457315,ബീദർ,proper noun,1,1
L582086,ബീന,proper noun,0,8
L541331,ബീബി,noun,0,14
L1127916,ബീഭത്സ,adjective,0,1
L504610,ബീഭത്സം,noun,0,14
L1129019,ബീഭത്സു,adjective,0,0
L564243,ബീഭത്സു,noun,0,16
L460635,ബീമാപള്ളി തിരുവനന്തപുരം,proper noun,1,1
L551077,ബീറ്റ്,noun,0,14
L455995,ബീറ്റ്റൂട്ട്,noun,1,1
L456478,ബീറ്റൽ ആട്,noun,1,1
L501973,ബീൻ ബാഗ്,noun,1,1
L562733,ബീർ,noun,0,14
L521385,ബുക്കം,noun,0,14
L509340,ബുക്കനം,noun,0,14
L519741,ബുക്കാരം,noun,0,14
L453884,ബുക്കാറെസ്റ്റ്,proper noun,1,1
L453487,ബുക്കിറ്റിങ്കി,proper noun,1,1
L455571,ബുക്ക് ബൈൻഡിംഗ്,noun,1,1
L457142,ബുക്സാര്,proper noun,1,1
L453438,ബുഖാറ,proper noun,1,1
L453827,ബുജുംബുറ,proper noun,1,1
L501883,ബുട്ടോഹ്,noun,1,1
L454269,ബുഡാപെസ്റ്റ്,proper noun,1,1
L457251,ബുഡൂൻ,proper noun,1,1
L502007,ബുഡോ,noun,1,1
L456907,ബുണ്ഡി,proper noun,1,1
L528385,ബുദ്ധ,noun,0,14
L510353,ബുദ്ധം,noun,0,14
L552124,ബുദ്ധഗയ,noun,0,14
L581425,ബുദ്ധദേവ്‌,proper noun,0,8
L507291,ബുദ്ധമതം,noun,1,14
L1406,ബുദ്ധി,noun,1,16
L553444,ബുദ്ധിദ,noun,0,14
L512425,ബുദ്ധിപാകം,noun,0,14
L505027,ബുദ്ധിഭ്രമം,noun,0,14
L458997,ബുദ്ധിമുട്ടിക്കുക,verb,0,4
L459018,ബുദ്ധിമുട്ടുക,verb,0,4
L2614,ബുദ്ധിമുട്ട്,noun,0,22
L505738,ബുദ്ധിമോശം,noun,0,14
L529260,ബുദ്ധിശാലി,noun,0,14
L1127917,ബുദ്ധിഹീന,adjective,0,1
L503634,ബുദ്ധൻ,noun,1,23
L516274,ബുദ്ബുദം,noun,0,14
L515822,ബുധം,noun,0,14
L517199,ബുധജനം,noun,0,14
L2602,ബുധനാഴ്ച,noun,1,21
L461249,ബുധനൂര്,proper noun,1,1
L460588,ബുധനൂർ,proper noun,1,1
L534745,ബുധഭാരതി,noun,0,14
L517103,ബുധമതം,noun,0,14
L514585,ബുധരത്നം,noun,0,14
L506082,ബുധവാരം,noun,0,14
L1127918,ബുധിത,adjective,0,1
L511663,ബുധ്നം,noun,0,14
L2601,ബുധൻ,noun,2,16
L457938,ബുന്ദേലി ഭാഷ,noun,1,1
L563473,ബുഭുക്ഷ,noun,0,14
L1127919,ബുഭുക്ഷിത,adjective,0,1
L1127920,ബുഭുക്ഷു,adjective,0,1
L524736,ബുഭുത്സ,noun,0,14
L457354,ബുയിക്വെ,proper noun,1,1
L457809,ബുറുശസ്കി ഭാഷ,noun,1,1
L454027,ബുറൈദ,proper noun,1,1
L456911,ബുലന്ദശഹർ,proper noun,1,1
L453888,ബുലവായോ,proper noun,1,1
L542908,ബുലി,noun,0,14
L563686,ബുള,noun,0,14
L501967,ബുള്ളറ്റ് പ്രൂഫ് വസ്ത്രം,noun,1,1
L510551,ബുഷം,noun,0,14
L581286,ബുഷ്,proper noun,0,8
L521567,ബുസം,noun,0,14
L454262,ബുസാൻ,proper noun,1,1
L512274,ബുസ്തം,noun,0,14
L501927,ബുർക്ക,noun,1,1
L547152,ബുർച്ച്,noun,0,14
L552439,ബുർമ,noun,0,14
L457796,ബുർയാത്ത് ഭാഷ,noun,1,1
L456876,ബുർഹാൻപൂർ,proper noun,1,1
L456642,ബുൽദാന,noun,1,1
L456424,ബുൾ ടെറിയർ,noun,1,1
L455509,ബൂട്ട് ലോഡർ,noun,1,1
L510563,ബൃംഹണം,noun,0,14
L509936,ബൃംഹിതം,noun,0,14
L506502,ബൃന്ദം,noun,0,14
L543509,ബൃശി,noun,0,14
L519097,ബൃഹച്ചരണം,noun,0,14
L518687,ബൃഹച്ഛദം,noun,0,14
L458047,ബൃഹച്ഛ്വാനം,proper noun,1,1
L534556,ബൃഹതാംപതി,noun,0,14
L534906,ബൃഹതി,noun,0,14
L556340,ബൃഹതിക,noun,0,14
L553338,ബൃഹത്കഥ,noun,0,14
L520198,ബൃഹത്കന്ദം,noun,0,14
L463320,ബൃഹത്കരിക്കുക,verb,0,4
L555040,ബൃഹത്കോൺ,noun,0,1
L548220,ബൃഹത്ത്,noun,0,14
L561759,ബൃഹത്പത്ര,noun,0,14
L558654,ബൃഹത്ഫല,noun,0,14
L555553,ബൃഹത്സംഹിത,noun,0,14
L508487,ബൃഹദംഗം,noun,0,14
L512669,ബൃഹദ്ദലം,noun,0,14
L522194,ബൃഹദ്ബീജം,noun,0,14
L556977,ബൃഹദ്ഭട്ടാരിക,noun,0,14
L565222,ബൃഹദ്ഭാനു,noun,0,8
L527189,ബൃഹന്നദി,noun,1,15
L563584,ബൃഹന്നള,noun,0,14
L506570,ബൃഹന്നളം,noun,0,14
L528578,ബൃഹസ്പതി,noun,1,14
L506574,ബൃഹസ്പതിവാരം,noun,0,14
L457026,ബെംഗളുരു നഗര,proper noun,1,1
L453832,ബെംഗളൂരു,proper noun,1,1
L581578,ബെക്കാം,proper noun,0,8
L453416,ബെക്കാസി,proper noun,1,1
L456852,ബെഗുസരയ്,proper noun,1,1
L454590,ബെഗ്രാം,proper noun,1,1
L547193,ബെഞ്ച്,noun,0,14
L454335,ബെത്ലഹേം,proper noun,1,1
L455008,ബെഥേൽ,proper noun,1,1
L582024,ബെനഡിക്ട്,proper noun,0,8
L581570,ബെനഡിക്റ്റ്,proper noun,0,8
L457355,ബെനി ഹമ്മദ് കോട്ട,proper noun,1,1
L453626,ബെനിൻ,proper noun,1,1
L454438,ബെനിൻ നഗരം,proper noun,1,1
L455141,ബെനീസിയ,proper noun,1,1
L453935,ബെനോനി,proper noun,1,1
L582143,ബെന്നറ്റ്,proper noun,0,8
L581205,ബെന്നി,proper noun,0,8
L455137,ബെന്റൺവിൽ,proper noun,1,1
L453498,ബെയ്ജിങ്ങ്,proper noun,1,1
L453796,ബെയ്റൂത്ത്,proper noun,1,1
L460814,ബെരിനാഗ്,proper noun,1,1
L581427,ബെറി,proper noun,0,8
L458724,ബെറിലിയം,proper noun,1,1
L581705,ബെറ്റി,proper noun,0,8
L454208,ബെലാറുസ്,proper noun,1,1
L454283,ബെലീസ്,proper noun,1,1
L454245,ബെലോ ഹൊറിസോണ്ടെ,proper noun,1,1
L454586,ബെലോണിയ,proper noun,1,1
L454602,ബെലോപൂർ,proper noun,1,1
L581537,ബെല്ല,proper noun,0,8
L457240,ബെല്ലാരി,proper noun,1,1
L455047,ബെവെർലി ഹിൽസ്,proper noun,1,1
L552888,ബെസ്പൃക്കാന,noun,0,14
L582146,ബെൻസ്,proper noun,0,8
L457489,ബെർമിങ്ഹാം,proper noun,1,1
L455209,ബെർമുഡ,proper noun,1,1
L454234,ബെർലിൻ,proper noun,1,1
L560892,ബെൽ,noun,0,14
L455125,ബെൽ,proper noun,1,8
L455107,ബെൽ ഗാർഡൻസ്,proper noun,1,1
L456004,ബെൽ പെപ്പെർ,noun,1,1
L454039,ബെൽഗാം,proper noun,1,1
L453481,ബെൽഗ്രേഡ്,proper noun,1,1
L454198,ബെൽജിയം,proper noun,1,1
L456460,ബെൽജിയൻ മെലിനോയ്സ്,noun,1,1
L525621,ബെൽട്ട്,noun,0,14
L453417,ബെൽഫാസ്റ്റ്,proper noun,1,1
L455131,ബെൽഫ്ലവർ,proper noun,1,1
L455132,ബെൽമോണ്ട്,proper noun,1,1
L454732,ബേക്കറി,noun,1,16
L550839,ബേജാറ്,noun,0,14
L554727,ബേഡ,noun,0,14
L461250,ബേഡഡുക്ക,proper noun,1,1
L457252,ബേതുൽ,proper noun,1,1
L506712,ബേത്‌ലഹേം,noun,0,14
L541340,ബേബി,noun,0,14
L581650,ബേബി,proper noun,0,8
L454587,ബേലൂർ,proper noun,1,1
L461413,ബേളൂര്,proper noun,1,1
L546252,ബേസിക്,noun,2,14
L457566,ബേസിൽ,noun,1,1
L1129515,ബേസിൽ,proper noun,0,1
L501987,ബേസ്ബോൾ,noun,1,1
L307522,ബേസ്ബോൾ കളിക്കാരൻ,noun,1,1
L453321,ബേൺ,proper noun,1,1
L581430,ബേർഡ്,proper noun,0,8
L546934,ബൈക്ക്,noun,0,14
L516408,ബൈജികം,noun,0,14
L1129446,ബൈജു,proper noun,0,8
L563180,ബൈബിൾ,noun,0,14
L513089,ബൈല്വം,noun,0,14
L461251,ബൈസണ് വാലി,proper noun,1,1
L457326,ബൊക്കാറൊ,proper noun,1,1
L456828,ബൊക്കാറോ,proper noun,1,1
L453838,ബൊഗോട്ട,proper noun,1,1
L456675,ബൊട്ടാദ്,proper noun,1,1
L457149,ബൊന്ഗൈയ്ഗോണ്,proper noun,1,1
L552737,ബൊമ്മ,noun,0,14
L453699,ബൊളീവിയ,proper noun,1,1
L457325,ബോംഡില,proper noun,1,1
L549110,ബോംബ്,noun,1,14
L502010,ബോക്സിങ്,noun,1,1
L550348,ബോക്സ്,noun,0,14
L456434,ബോക്സർ,noun,1,1
L457528,ബോഗൈൻവില്ല ഗ്ലാബ്ര,noun,1,1
L453414,ബോഗർ,proper noun,1,1
L530271,ബോഞ്ചി,noun,0,14
L502503,ബോട്ടുലിസം,noun,1,1
L525408,ബോട്ട്,noun,0,14
L453600,ബോട്സ്വാന,proper noun,1,1
L502016,ബോഡിബിൽഡിങ്ങ്,noun,1,1
L457725,ബോഡോ,noun,1,1
L457835,ബോഡോ–കോച്ച് ഭാഷ,noun,1,1
L550408,ബോണസ്സ്,noun,0,14
L485911,ബോണ്ട,noun,1,1
L453811,ബോണ്ടാങ്,proper noun,1,1
L547717,ബോണ്ട്,noun,0,14
L413432,ബോധം,noun,1,15
L547580,ബോധക്കേട്,noun,0,14
L504461,ബോധനം,noun,0,14
L456158,ബോധനശാസ്ത്രം,noun,1,1
L1127921,ബോധനീയ,adjective,0,1
L526955,ബോധയിതാവ്,noun,0,16
L513095,ബോധവാസരം,noun,0,14
L538992,ബോധി,noun,0,14
L459760,ബോധിക്കുക,verb,0,4
L1127922,ബോധിത,adjective,0,1
L459040,ബോധിപ്പിക്കുക,verb,0,4
L460286,ബോധ് ഗയ,proper noun,1,1
L1127923,ബോധ്യ,adjective,0,1
L508366,ബോധ്യം,noun,0,14
L459633,ബോധ്യപ്പെടുക,verb,0,4
L460351,ബോഫറേര,proper noun,1,1
L581206,ബോബി,proper noun,0,8
L527527,ബോയി,noun,0,15
L457439,ബോയിസ്,proper noun,1,1
L456458,ബോയർ ഗോട്ട്,noun,1,1
L463569,ബോറടിക്കുക,verb,0,4
L458719,ബോറിയം,proper noun,1,1
L457579,ബോറേജ്,noun,1,1
L458688,ബോറോൺ,proper noun,1,1
L544303,ബോളി,noun,0,14
L463659,ബോളിവുഡ്,noun,1,1
L581734,ബോസ്,proper noun,0,8
L454213,ബോസ്നിയ ഹെർസെഗോവിന,proper noun,1,1
L454427,ബോസ്ര,proper noun,1,1
L453345,ബോസ്റ്റൺ,proper noun,1,1
L455781,ബോസ്റ്റൺ ബട്ട്,noun,1,1
L453852,ബോർഡോ,proper noun,1,1
L456399,ബോർഡർ കോളി,noun,1,1
L552447,ബോർമ,noun,0,14
L458445,ബോർഷ്ട്,noun,1,1
L563246,ബോൾ,noun,0,14
L456966,ബൌഡ്,proper noun,1,1
L457840,ബ്യാരി,noun,1,1
L519427,ബ്യിരം,noun,0,14
L455180,ബ്യൂണ പാർക്ക്,proper noun,1,1
L453861,ബ്യൂണസ് അയേഴ്സ്,proper noun,1,1
L455105,ബ്യൂമോണ്ട്,proper noun,1,1
L551153,ബ്യൂറോ,noun,0,14
L454048,ബ്രംപ്ടൺ,proper noun,1,1
L453908,ബ്രമൻ,proper noun,1,1
L550218,ബ്രഷ്,noun,1,14
L453842,ബ്രസീലിയ,proper noun,1,1
L453599,ബ്രസീൽ,proper noun,1,1
L454243,ബ്രസൽസ്,proper noun,1,1
L453365,ബ്രസൽസ് നഗരം,proper noun,1,1
L457866,ബ്രഹൂയി ഭാഷ,noun,1,1
L552788,ബ്രഹ്മ,noun,0,14
L504966,ബ്രഹ്മം,noun,1,14
L555936,ബ്രഹ്മകന്യക,noun,0,14
L521398,ബ്രഹ്മകുണ്ഡം,noun,0,14
L548534,ബ്രഹ്മകൃത്ത്,noun,0,14
L510409,ബ്രഹ്മകൽപം,noun,0,14
L534920,ബ്രഹ്മഘാതി,noun,0,14
L539554,ബ്രഹ്മഘാതിനി,noun,0,14
L529117,ബ്രഹ്മചാരി,noun,0,14
L582246,ബ്രഹ്മചാരി,proper noun,0,8
L534118,ബ്രഹ്മചാരിണി,noun,0,14
L555826,ബ്രഹ്മചിന്ത,noun,0,14
L543244,ബ്രഹ്മജീവി,noun,0,14
L507067,ബ്രഹ്മജ്ഞാനം,noun,0,14
L539388,ബ്രഹ്മജ്ഞാനി,noun,0,14
L534659,ബ്രഹ്മണസ്പതി,noun,0,14
L1127924,ബ്രഹ്മണ്യ,adjective,0,1
L512947,ബ്രഹ്മണ്യം,noun,0,14
L555209,ബ്രഹ്മത,noun,0,14
L514670,ബ്രഹ്മതത്ത്വം,noun,0,14
L507919,ബ്രഹ്മത്വം,noun,0,14
L510608,ബ്രഹ്മദണ്ഡം,noun,2,14
L531312,ബ്രഹ്മനാഡി,noun,0,14
L520630,ബ്രഹ്മപാദപം,noun,0,14
L512862,ബ്രഹ്മപാലം,noun,0,14
L561783,ബ്രഹ്മപുത്ര,noun,0,14
L522045,ബ്രഹ്മപുത്രചതുഷ്ടയം,noun,0,14
L542442,ബ്രഹ്മപുത്രി,noun,0,14
L524592,ബ്രഹ്മപുരം,proper noun,1,7
L506491,ബ്രഹ്മപുരാണം,noun,1,14
L542230,ബ്രഹ്മപുരി,noun,0,14
L506218,ബ്രഹ്മപ്രളയം,noun,0,14
L538622,ബ്രഹ്മപ്രാപ്തി,noun,0,14
L551283,ബ്രഹ്മബന്ധു,noun,0,14
L509458,ബ്രഹ്മഭാവം,noun,0,14
L506409,ബ്രഹ്മഭൂയം,noun,0,14
L529759,ബ്രഹ്മമണ്ഡുകി,noun,0,14
L515199,ബ്രഹ്മമയം,noun,0,14
L524735,ബ്രഹ്മമീമാംസ,noun,0,14
L508832,ബ്രഹ്മയജ്ഞം,noun,0,14
L531156,ബ്രഹ്മയഷ്ടി,noun,0,14
L520615,ബ്രഹ്മയുഗം,noun,0,14
L539858,ബ്രഹ്മയോനി,noun,0,14
L550561,ബ്രഹ്മരക്ഷസ്സ്,noun,1,14
L508025,ബ്രഹ്മരന്ധ്രം,noun,0,14
